branch-misses_FEATURE_CONFIG,branch-misses_FEATURE_TYPE,branch-misses_INTERCEPT,branch-misses_R-VAL,branches_FEATURE_CONFIG,branches_FEATURE_TYPE,branches_INTERCEPT,branches_R-VAL,context-switches_FEATURE_CONFIG,context-switches_FEATURE_TYPE,context-switches_INTERCEPT,context-switches_R-VAL,cpu-migrations_FEATURE_CONFIG,cpu-migrations_FEATURE_TYPE,cpu-migrations_INTERCEPT,cpu-migrations_R-VAL,cycles_FEATURE_CONFIG,cycles_FEATURE_TYPE,cycles_INTERCEPT,cycles_R-VAL,instructions_FEATURE_CONFIG,instructions_FEATURE_TYPE,instructions_INTERCEPT,instructions_R-VAL,page-faults_FEATURE_CONFIG,page-faults_FEATURE_TYPE,page-faults_INTERCEPT,page-faults_R-VAL,stalled-cycles-frontend_FEATURE_CONFIG,stalled-cycles-frontend_FEATURE_TYPE,stalled-cycles-frontend_INTERCEPT,stalled-cycles-frontend_R-VAL,task-clock_FEATURE_CONFIG,task-clock_FEATURE_TYPE,task-clock_INTERCEPT,task-clock_R-VAL,label
1,POLYNOMIAL,12260.45493853981,1.5330879940060962,1,POLYNOMIAL,354840.50194375997,104.21427541463268,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1633811.9266016008,8649.644822559727,1,POLYNOMIAL,2197922.356120796,553.9660911476178,0.2,FRACTIONAL_POWER,121.79400601949212,11.038555321888436,0.8,FRACTIONAL_POWER,2300275.3337729936,-116166.009918696,6,LOG_POLYNOMIAL,2.3876886834015414,-2.3179881213875746e-14,0
6,POLYNOMIAL,12352.060058217641,-1.1362856888037048e-07,3,POWER,360920.17846301454,-9.018237890604447e-12,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,LOG_POLYNOMIAL,1679191.143619704,0.048239777338952926,3,POWER,2227595.6734966272,-6.43916093174078e-11,0.3,FRACTIONAL_POWER,118.87354618891214,7.376472313458611,6,LOG_POLYNOMIAL,2286777.5307741165,0.00016767626864090695,4,POLYNOMIAL,2.4874078419972245,-1.112159176619459e-06,0
1,POLYNOMIAL,12336.0987755102,7.091812725090064,2,POLYNOMIAL,356527.0207239684,4.73351109613457,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1698055.3388379929,-76695.82212654232,2,POLYNOMIAL,2208343.770058095,24.343890439026016,0,LOG_POLYNOMIAL,119.8637087409286,-0.15492145791669848,0.9,FRACTIONAL_POWER,2316084.4657308394,-97888.19224293437,2,POLYNOMIAL,2.426424251452405,-5.291118398649509e-05,0
0.8,FRACTIONAL_POWER,12454.162832209018,-207.75390075888703,1,POLYNOMIAL,357931.13897125283,32.47302313656893,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1669668.8757936223,55.222679505575265,1,POLYNOMIAL,2216631.4221752025,144.6683689148373,0,LOG_POLYNOMIAL,118.38018026536957,0.21332152486080758,0,LOG_POLYNOMIAL,2245890.1291844756,5377.52929385315,0,LOG_POLYNOMIAL,2.1195762238384197,0.03691113811591741,0
0.1,FRACTIONAL_POWER,12358.745233592195,-5427.184179299097,1,POLYNOMIAL,355249.16539706226,239.66695018578727,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1666471.2501551462,443.3008510377753,1,POLYNOMIAL,2201233.4735070816,1106.108057756848,0.1,FRACTIONAL_POWER,119.510224887107,-15.097331109931496,1,POLYNOMIAL,2290349.391535451,57.17473293187157,1,POLYNOMIAL,2.5461437333327215,-0.0008523558162186268,0
0,LOG_POLYNOMIAL,12398.23968209649,56.387686615321996,1,POLYNOMIAL,358626.30462061573,337.83757255865953,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1673043.495607318,1191.3819350796032,1,POLYNOMIAL,2221565.8467632025,1825.3901086924727,8,POLYNOMIAL,120.98713427107944,1.0030463093459285e-16,3,LOG_POLYNOMIAL,2319138.805666844,0.011080876491842633,5,LOG_POLYNOMIAL,2.448644627520324,-3.0783718143310093e-12,0
0,LOG_POLYNOMIAL,12304.596682806934,16.138597602217192,1,POLYNOMIAL,357551.3610731462,33.46289933773399,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1635364.2853886764,9389.030338603638,1,POLYNOMIAL,2214440.4684392014,149.6155984976579,0,LOG_POLYNOMIAL,118.04195571384196,0.26289109971848595,0.9,FRACTIONAL_POWER,2320222.0775670386,-175640.0347489508,2,POLYNOMIAL,2.328043450267047,2.5597289470338627e-07,0
0.7,FRACTIONAL_POWER,12359.39498316313,-85.47191088033703,2,POLYNOMIAL,356789.16888045537,0.2522333578964842,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,1630942.8719482026,1506.03181884339,2,POLYNOMIAL,2209796.7254901966,1.1047611078595345,6,LOG_POLYNOMIAL,120.73588925274387,1.1272001957737065e-08,1,LOG_POLYNOMIAL,2241282.678613742,2364.3732002099764,1,LOG_POLYNOMIAL,2.577550240732723,-0.0051530863801849125,0
0,LOG_POLYNOMIAL,12568.323606247848,13.79591279486665,1,POLYNOMIAL,358992.87327642494,44.39357704068472,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1697688.4508910151,703.0601581164404,1,POLYNOMIAL,2224147.379210222,211.09477788439102,0,LOG_POLYNOMIAL,119.29134885796496,0.3815943513036443,1,POLYNOMIAL,2333934.9706594027,1270.6015461934587,0.8,FRACTIONAL_POWER,2.4543858357591573,-0.1661813046187175,0
6,LOG_POLYNOMIAL,12386.792545280176,1.8326446420684897e-14,2,POLYNOMIAL,355987.0212486502,0.0022741133937982353,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1752248.4300386135,-134171.68839043292,1,LOG_POLYNOMIAL,2204985.0706074857,0.34652910345515703,1,LOG_POLYNOMIAL,121.61978895896124,0.0006002962196371667,0.9,FRACTIONAL_POWER,2472498.872944348,-212162.7094487938,1,LOG_POLYNOMIAL,2.2569942720148473,0.000149595035816841,0
0.9,FRACTIONAL_POWER,12529.8662951455,-198.51628975748437,1,POLYNOMIAL,357338.7827477461,44.35020496309052,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1722488.7616080674,-577.8364975623367,1,POLYNOMIAL,2213250.508278286,209.21374893469473,2,LOG_POLYNOMIAL,120.07359305950769,8.08978025237373e-06,1,POLYNOMIAL,2386250.5650365585,-961.2711922542767,1,POLYNOMIAL,2.306677308044411,0.001853712354170091,0
0,LOG_POLYNOMIAL,12335.646935732504,34.79144213862969,1,POLYNOMIAL,356961.9730417365,156.31321387971633,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,LOG_POLYNOMIAL,1679750.7989701466,7.486575488842982e-05,1,POLYNOMIAL,2211141.0160818296,727.3347444656122,0.5,FRACTIONAL_POWER,119.70676802140301,-3.5076016052277916,6,POLYNOMIAL,2280048.594168717,4.334517789737914e-08,0.1,FRACTIONAL_POWER,2.4073908853810773,-3.6584882636332527,0
0.9,FRACTIONAL_POWER,12570.757010586552,-307.1434612711973,1,POLYNOMIAL,358559.6300101224,102.202118949972,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1668295.7701155806,469.6339441107293,1,POLYNOMIAL,2219565.506678726,461.2281751554134,1,POLYNOMIAL,118.53112483227137,0.026566876603931085,0,LOG_POLYNOMIAL,2231295.7760716416,13067.143159621364,0.9,FRACTIONAL_POWER,2.4164795951045908,-0.1380661460220908,0
1,POLYNOMIAL,12409.044272698398,1.013109302311142,1,POLYNOMIAL,357160.08070712135,49.68451205274774,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,1705825.0837036555,110154.96669270855,1,POLYNOMIAL,2212054.9473912893,235.55802896262546,0.1,FRACTIONAL_POWER,120.51040837306456,-24.952144666952087,0.8,FRACTIONAL_POWER,2330499.997701379,172421.60175802544,0.9,FRACTIONAL_POWER,2.342035242862213,-0.5028301215917849,0
2,POWER,12276.269768069036,-1.258941410905891e-13,1,POLYNOMIAL,355213.82612244895,256.5950540216082,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.4,FRACTIONAL_POWER,1678026.5059858519,650759.5510611462,1,POLYNOMIAL,2200331.134693878,1172.3429531812526,2,LOG_POLYNOMIAL,119.8419693336966,-8.143982790694582e-05,0.5,FRACTIONAL_POWER,2347428.99473311,617111.2633444883,0.6,FRACTIONAL_POWER,2.394820056200749,-1.0206685400331694,0
1,POLYNOMIAL,12309.976646331084,1.7539365498758357,1,POLYNOMIAL,354973.35333353037,661.0797701421335,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1686167.8713740266,1286.5411556057231,1,POLYNOMIAL,2199244.0763810314,3026.380792006256,5,LOG_POLYNOMIAL,119.55716034390429,4.9107777591492696e-17,1,POLYNOMIAL,2415301.668497817,273.11989820843775,1,POLYNOMIAL,2.371044551857742,0.0010798677015764527,0
1,LOG_POLYNOMIAL,12278.071612752547,0.3241897784678549,1,POLYNOMIAL,354519.2389984138,886.9388444939246,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,1743073.7240232013,218.90200072367045,1,POLYNOMIAL,2197362.9565014513,4051.4650839373744,3,LOG_POLYNOMIAL,120.53077371105766,-1.465539450098041e-07,8,POLYNOMIAL,2422373.446326434,6.45163828766762e-12,1,POLYNOMIAL,2.29746678841016,0.0029814716431395332,0
1,POLYNOMIAL,12319.538873468868,0.25975186298774405,1,POLYNOMIAL,354855.5670873522,639.3021737383463,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1715781.2359464439,1194.843174380138,1,POLYNOMIAL,2198334.604309188,2916.3591770145417,0.5,FRACTIONAL_POWER,119.28571425791036,3.428570939220523,1,POLYNOMIAL,2378485.507320268,258.4190485975199,0,LOG_POLYNOMIAL,1.1965350825642387,0.18578194244651292,0
0.9,FRACTIONAL_POWER,12343.742208601774,-89.00704388562724,8,POLYNOMIAL,360485.89145146054,-1.2948139354032177e-10,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,POWER,1670187.751638788,1.3433468273113279e-10,8,LOG_POLYNOMIAL,2224463.1728093578,-1.606309568021615e-10,4,POWER,118.82227970552988,1.6273698134071323e-15,4,POWER,2292837.2687477428,1.3553110720804411e-10,4,POWER,2.37518571366244,-9.456721016672067e-16,0
1,LOG_POLYNOMIAL,12526.847977554615,0.8735619058883403,1,POLYNOMIAL,360666.19112706464,2188.8018567160184,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,2592759.71945781,1024.0584856664193,1,POLYNOMIAL,2230421.5686510177,9869.973837444653,1,LOG_POLYNOMIAL,120.17698389186748,0.0027104006809702684,8,POLYNOMIAL,4037978.8636074993,9.46295463647491e-11,8,POLYNOMIAL,1.7251163270230037,4.362103315113578e-17,0
0,LOGLOG_POLYNOMIAL,585.0391483017929,2568.0972363828,0,LOGLOG_POLYNOMIAL,319365.21394243045,1401890.66954418,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,833617.4868506086,3659260.701434436,1,LOGLOG_POLYNOMIAL,4.3396616078439365e-07,3.887643786300509,3,LOGLOG_POLYNOMIAL,0.0,3.2966010017176327e-18,0,LOGLOG_POLYNOMIAL,475053.02184816916,2085300.3702142884,2,LOG_POLYNOMIAL,8.456588903969247e-28,7.376861670179441e-14,0
0.9,FRACTIONAL_POWER,12541.306653783216,-212.99363969462777,1,POLYNOMIAL,357978.37877186795,267.07812887406095,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,1706621.9185095897,42.81995384994019,1,POLYNOMIAL,2217023.6098563145,1214.5991754690162,5,LOG_POLYNOMIAL,119.40473518991489,-7.151406621202203e-13,0.4,FRACTIONAL_POWER,2319585.4868206726,-246894.19801874168,4,POLYNOMIAL,2.3927342939747085,2.6867414479846693e-10,0
0,LOG_POLYNOMIAL,12457.24281795497,33.39146434211154,1,POLYNOMIAL,359072.0571348089,126.67338794864038,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,1710843.5301885386,-37751.62925067318,1,POLYNOMIAL,2224629.0126091703,542.7218590729565,1,LOG_POLYNOMIAL,120.00733464746693,0.0024054419796156173,8,POLYNOMIAL,2349368.253833225,-4.271763108791959e-12,0.4,FRACTIONAL_POWER,2.4127859511063416,-0.7965248661659053,0
0.5,FRACTIONAL_POWER,12496.734698226877,-479.46936542983553,1,POLYNOMIAL,358512.2777114275,33.46458599370515,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1685859.1042631213,53.288699925761065,1,POLYNOMIAL,2220128.43197061,149.62475106873814,0,LOG_POLYNOMIAL,118.64374183433428,0.22712225344651982,0.5,FRACTIONAL_POWER,2304574.4502359875,-185124.8470498043,4,POLYNOMIAL,2.4450958711296917,1.6080290101371788e-13,0
1,POLYNOMIAL,12345.555294073876,8.54494118488283e-08,1,POLYNOMIAL,356574.14823503594,2.00000086506353,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,-14302840.42062207,9.105007688357047,1,POLYNOMIAL,2208000.8258839995,9.000001124628234,1,POLYNOMIAL,118.80235294086522,1.155294118223239e-09,1,POLYNOMIAL,-13000564.494064301,6.115190658703522,1,POLYNOMIAL,5.697881033104136,2.9645822378152093e-06,0
1,LOG_POLYNOMIAL,12457.806607083283,0.5568306687438029,1,POLYNOMIAL,357191.6852248844,406.34295831898163,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1636033.3931504488,20949.83290372773,1,POLYNOMIAL,2211549.2870532395,2101.5728298032623,8,POLYNOMIAL,119.4503344767104,1.8633134375157005e-16,0.9,FRACTIONAL_POWER,2427970.1920968625,-111542.87103115389,0,LOG_POLYNOMIAL,2.2746113908832375,0.04996493365904635,0
3,POLYNOMIAL,12338.278976817755,-0.018638951565255513,1,LOG_POLYNOMIAL,355574.4558532037,1.2477602394895193,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,3,LOG_POLYNOMIAL,1685676.531172635,-2.5000018093245395,1,POLYNOMIAL,2203270.3071895405,28.57585139324771,2,LOG_POLYNOMIAL,120.2159106442289,0.0006504445380701095,3,LOG_POLYNOMIAL,2340090.509074955,-5.999504962459119,4,LOG_POLYNOMIAL,2.2936616223522734,6.810789843353846e-07,0
1,POLYNOMIAL,12436.55444133006,1.3499711849246738,1,POLYNOMIAL,358161.5378105045,41.898884236212666,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,1699382.730458657,5.4914393772935755e-12,1,POLYNOMIAL,2218144.6413512374,200.02436322994558,8,POLYNOMIAL,120.52532493507249,4.859014566537698e-17,0.9,FRACTIONAL_POWER,2341575.508934266,106402.58707791909,8,POLYNOMIAL,2.4839940556512676,-1.4036297272979455e-17,0
0,LOG_POLYNOMIAL,12375.183626925402,43.284156883793415,1,POLYNOMIAL,358275.06122448976,65.30112845137803,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,1709514.7445751668,-108.70493246749379,1,POLYNOMIAL,2218868.4808163266,328.9568307322762,5,POLYNOMIAL,119.64353591514899,-4.045136564064367e-09,0.7,FRACTIONAL_POWER,2309100.4524167306,173357.30847355397,1,POLYNOMIAL,2.242122448979592,0.00601872749099639,0
3,POLYNOMIAL,12336.900219283947,-5.166837730768768e-06,1,POLYNOMIAL,355650.80126402585,0.37055722523029855,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1702827.359672404,134.313703543164,1,POLYNOMIAL,2203347.071911015,1.7318238477140997,0.8,FRACTIONAL_POWER,119.6405244266286,-0.8630905166167293,1,POLYNOMIAL,2354277.06229002,259.9098399467159,0.8,FRACTIONAL_POWER,2.3869231305485052,0.23872297513154705,0
1,POLYNOMIAL,12560.840476102645,0.7540888424100226,1,POLYNOMIAL,358702.30177024676,44.448185320935146,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,POLYNOMIAL,1711447.6540440358,-3.431316353120512,1,POLYNOMIAL,2221535.4542927756,207.85697135594717,4,LOG_POLYNOMIAL,120.4051069986886,5.868847121670439e-10,1,POLYNOMIAL,2375990.7935393867,-802.4021099437643,3,LOG_POLYNOMIAL,2.350283506852645,2.903247684518186e-08,0
0,LOG_POLYNOMIAL,12542.730954649185,64.07247750084093,1,POLYNOMIAL,359823.5601334452,234.8808449930981,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1740393.1922352784,-82056.3931409227,1,POLYNOMIAL,2230756.0402596653,1054.531782093831,4,POLYNOMIAL,121.43583488834184,1.5153595216291684e-08,8,POLYNOMIAL,2338290.9596908092,-5.349219633091766e-12,0.1,FRACTIONAL_POWER,2.4808592739592012,-2.9003406098045033,0
0,LOG_POLYNOMIAL,12360.102419477746,37.14099362028455,1,POLYNOMIAL,358639.10847115295,94.09179385939436,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,1690214.8512597203,-139110.47356150203,1,POLYNOMIAL,2220081.909073706,424.63676382033196,1,POLYNOMIAL,118.76596649786408,0.0190730408263867,1,LOG_POLYNOMIAL,2281016.2694435897,33.58922583450317,0.9,FRACTIONAL_POWER,2.477172275597309,-0.3290496318917913,0
0,LOG_POLYNOMIAL,12436.497192127914,22.88870316643309,1,POLYNOMIAL,358221.3611752909,49.61053228126649,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,1702093.29213504,-419469.0068446984,1,POLYNOMIAL,2218378.7263181047,235.17180491594817,3,LOG_POLYNOMIAL,120.65919850947023,-1.0109977213441712e-07,2,LOG_POLYNOMIAL,2335100.836699871,-1.0552141827108157,0.1,FRACTIONAL_POWER,2.456545926961626,1.3137661539952745,0
2,LOG_POLYNOMIAL,12335.931964768868,-0.004678004115241702,1,POLYNOMIAL,355718.8318367347,256.78933973589085,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,1697458.6750971517,1779437.2062818736,1,POLYNOMIAL,2203672.180408163,1177.466650660251,1,POLYNOMIAL,119.92897959183674,-0.016038415366147588,0.1,FRACTIONAL_POWER,2362507.5673940675,2185961.6726698983,0.1,FRACTIONAL_POWER,2.3598636086516214,-11.458623893229529,0
1,POLYNOMIAL,12320.682449801947,2.6335697576057977,1,POLYNOMIAL,355474.7883582458,663.4692445137276,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1663167.7760113964,1350.1252029690884,1,POLYNOMIAL,2202559.954409325,3029.5614287241997,5,LOG_POLYNOMIAL,119.3037132156281,-7.33378355793385e-17,1,POLYNOMIAL,2310775.1492295125,351.6757545107943,1,LOG_POLYNOMIAL,2.4348717441184458,0.00010638994059359687,0
2,LOG_POLYNOMIAL,12397.048981382577,0.002143460186593956,1,POLYNOMIAL,355489.4355665695,885.1660222597053,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,3,POLYNOMIAL,1763619.6768768935,0.13903793482321497,1,POLYNOMIAL,2203036.7163542667,4038.7225838810923,0.8,FRACTIONAL_POWER,120.18741074645152,0.733258205006739,0.1,FRACTIONAL_POWER,2398935.812169071,-1193035.2236897955,0.1,FRACTIONAL_POWER,2.5480441970754995,-6.060877552372191,0
1,LOG_POLYNOMIAL,12214.47124836669,0.030333704443331975,1,POLYNOMIAL,353329.41125042207,278.4086811519098,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,1669968.7297427142,45.131183948667726,1,POLYNOMIAL,2188177.776211662,1274.2099591783078,1,POLYNOMIAL,124.9112291640086,-0.0013424046318319595,2,POLYNOMIAL,2326985.447091702,0.05409151120642065,5,LOG_POLYNOMIAL,2.4846299273668477,3.460208165950931e-17,0
1,POLYNOMIAL,12443.133877551021,11.023769507803006,2,POLYNOMIAL,359104.9674482347,10.347574317723057,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,LOG_POLYNOMIAL,1695704.7939228353,4.882417696465012,2,POLYNOMIAL,2223038.0248473105,36.547670533126386,2,POWER,119.77341202622296,-7.418960162434244e-16,0.7,FRACTIONAL_POWER,2324250.4855549596,114934.1687464858,5,POLYNOMIAL,2.456488349703257,-7.399211814290674e-10,0
0.1,FRACTIONAL_POWER,12360.487383173037,-1918.6612139322315,8,LOG_POLYNOMIAL,360901.18192633457,-2.794206433728518e-11,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,1700638.9273109473,746197.3550368982,8,LOG_POLYNOMIAL,2227520.721126748,-1.7281410915101364e-10,10,LOG_POLYNOMIAL,118.99348058581415,3.4270927557871784e-15,0.1,FRACTIONAL_POWER,2316281.6120437137,2820417.290164566,6,POLYNOMIAL,2.4106416464656184,-1.3075038334914113e-09,0
2,POLYNOMIAL,12541.914822013356,0.060709137599459,1,POLYNOMIAL,359769.4095956356,2166.8638625422686,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,2803641.990129578,3749.9030361939444,1,POLYNOMIAL,2228511.769716529,9729.93942989745,0.5,FRACTIONAL_POWER,119.5883761204706,-5.128209035298237,8,POLYNOMIAL,4339461.846051488,-3.387282889357036e-11,0,LOG_POLYNOMIAL,1.7054387699396758,0.022865374084104717,0
3,LOGLOG_POLYNOMIAL,2.542422330742986e-20,4.0361690648154344e-08,1,LOGLOG_POLYNOMIAL,0.013293647996363234,370.13595765049604,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,1,LOGLOG_POLYNOMIAL,0.031146960107776067,867.2269576071259,1,LOGLOG_POLYNOMIAL,0.0630437378622446,1755.331139648993,3,LOG_POLYNOMIAL,3.900027341216814e-24,2.1635617866538175e-11,3,LOG_POLYNOMIAL,6.51368336438557e-19,3.6137624549624696e-06,3,LOGLOG_POLYNOMIAL,5.142413847180248e-24,8.163548142831642e-12,0
4,LOG_POLYNOMIAL,0.0,6.050485109456555e-13,3,LOG_POLYNOMIAL,1.3372532654777267e-19,7.414890442430053e-07,0,LOGLOG_POLYNOMIAL,-0.0,0.0,0,LOGLOG_POLYNOMIAL,-0.0,0.0,2,LOG_POLYNOMIAL,1.9096944511853842e-11,0.014027211932787755,1,LOGLOG_POLYNOMIAL,0.025862224343086382,720.0836953727348,3,LOG_POLYNOMIAL,3.964650826572519e-24,2.1996211497647145e-11,3,LOG_POLYNOMIAL,5.281250426130563e-19,2.928543505963572e-06,3,LOGLOG_POLYNOMIAL,3.2182495707141233e-24,5.108516623330603e-12,0
0.9,FRACTIONAL_POWER,12536.997366073669,-281.390958012159,1,POLYNOMIAL,357990.01020480006,133.93222301478994,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,POLYNOMIAL,1684850.1243180055,7.97037910985195,1,POLYNOMIAL,2216551.869935504,660.7902851758253,2,POLYNOMIAL,120.41293437018093,0.00012797967917669437,2,POLYNOMIAL,2291230.765912898,11.08494329816242,0,LOG_POLYNOMIAL,2.175669436510316,0.04415883773366187,0
0.9,FRACTIONAL_POWER,12488.944210967393,-79.25856327910336,1,POLYNOMIAL,357510.12332956446,313.5885986461673,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1622209.2485178444,18581.585650526096,1,POLYNOMIAL,2213957.9434059775,1425.59019720105,7,LOG_POLYNOMIAL,120.55336644428927,4.280736240109727e-17,0.9,FRACTIONAL_POWER,2325566.077801056,-121159.53180553627,3,LOG_POLYNOMIAL,2.403028819635842,8.822226359233693e-09,0
1,POLYNOMIAL,12293.633926864793,1.5818887072211096,1,POLYNOMIAL,354516.3229635789,884.9551586649546,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1679745.7806404983,28327.622480795275,1,POLYNOMIAL,2197407.8099814653,4031.5115957323924,0.1,FRACTIONAL_POWER,120.55104147267059,-5.465528971943954,0.9,FRACTIONAL_POWER,2468484.123690267,-101259.28051895413,1,LOG_POLYNOMIAL,2.3311323889819104,0.0005227208696222191,0
0,LOG_POLYNOMIAL,12188.6678479589,64.37241582128888,1,POLYNOMIAL,360005.6835640056,2030.705646461301,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,2787375.7926919414,5257.012541144711,1,POLYNOMIAL,2229692.650165344,9202.753495294974,4,POLYNOMIAL,119.41169173962152,-3.571703528568432e-09,1,POLYNOMIAL,4292278.448733357,2772.252124483047,1,POLYNOMIAL,1.7658738824277855,0.0020377072685368583,0
4,POWER,12314.428571428567,13.142857142858505,1,POLYNOMIAL,355924.169411552,2.0000007366611774,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,2505915.838130088,8.104468503439563,1,POLYNOMIAL,2203535.089412783,8.000001001941177,1,LOG_POLYNOMIAL,119.56170949366673,-2.6152450544601192e-11,1,POLYNOMIAL,3456249.1736529823,5.111631925568229,1,POLYNOMIAL,8.323622360577899,2.629769955173654e-06,0
0,LOG_POLYNOMIAL,12400.799327464312,-13.594186227002005,1,POLYNOMIAL,355663.7708591658,0.3047113016250624,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,POWER,1676878.367142797,-2.4025104382818855e-12,1,POLYNOMIAL,2203383.997248841,1.3252831679304593,0,LOG_POLYNOMIAL,117.69080798076709,0.2438367522441995,4,POWER,2325526.225519176,-3.80959179862163e-12,0.1,FRACTIONAL_POWER,2.428163321698655,-4.481616032718681,0
