branch-misses_FEATURE_CONFIG,branch-misses_FEATURE_TYPE,branch-misses_INTERCEPT,branch-misses_R-VAL,branches_FEATURE_CONFIG,branches_FEATURE_TYPE,branches_INTERCEPT,branches_R-VAL,context-switches_FEATURE_CONFIG,context-switches_FEATURE_TYPE,context-switches_INTERCEPT,context-switches_R-VAL,cpu-migrations_FEATURE_CONFIG,cpu-migrations_FEATURE_TYPE,cpu-migrations_INTERCEPT,cpu-migrations_R-VAL,cycles_FEATURE_CONFIG,cycles_FEATURE_TYPE,cycles_INTERCEPT,cycles_R-VAL,instructions_FEATURE_CONFIG,instructions_FEATURE_TYPE,instructions_INTERCEPT,instructions_R-VAL,page-faults_FEATURE_CONFIG,page-faults_FEATURE_TYPE,page-faults_INTERCEPT,page-faults_R-VAL,stalled-cycles-frontend_FEATURE_CONFIG,stalled-cycles-frontend_FEATURE_TYPE,stalled-cycles-frontend_INTERCEPT,stalled-cycles-frontend_R-VAL,task-clock_FEATURE_CONFIG,task-clock_FEATURE_TYPE,task-clock_INTERCEPT,task-clock_R-VAL,label
1,POLYNOMIAL,12475.88579451192,2.0253473970802767,1,POLYNOMIAL,358820.44664694526,267.275575683082,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,1746175.6171164827,48.83816982127033,1,POLYNOMIAL,2225621.2301106066,1251.4309625402852,4,POWER,123.40816326530613,3.6194176907260673e-13,4,POWER,2437272.428571428,3.1017537237053084e-08,2,POLYNOMIAL,2.452637638403593,5.429907637395243e-07,0
2,POLYNOMIAL,12263.783877563084,0.018542551180082634,1,POLYNOMIAL,354286.3531904251,885.0545143857402,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1679823.365647256,1580.0634616702037,1,POLYNOMIAL,2195965.4874586146,4030.115804505883,0.1,FRACTIONAL_POWER,120.42813363621153,25.673850075293174,0.9,FRACTIONAL_POWER,2360470.148532795,-100449.06516483001,3,POLYNOMIAL,2.332583825375842,2.4034169573936765e-07,1
1,LOG_POLYNOMIAL,12451.10044237945,0.025039527583677196,1,POLYNOMIAL,359150.8205967367,230.31582617347945,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1688679.5533748418,426.90565702403575,1,POLYNOMIAL,2227106.3124834746,1080.9097386435055,1,POLYNOMIAL,123.02707775679856,0.003425707458104546,1,POLYNOMIAL,2319105.982340673,155.5312540684909,5,LOG_POLYNOMIAL,2.448519547092665,4.6642180379273914e-17,0
1,POLYNOMIAL,12565.041632653056,7.636014405762249,2,POLYNOMIAL,361472.8150990614,10.226913105344787,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,1741121.0866658525,-74257.64316366304,2,POLYNOMIAL,2241290.7547862357,39.73174748254453,0.7,FRACTIONAL_POWER,123.88919115461216,-2.3398104980549923,0.7,FRACTIONAL_POWER,2355965.9429596807,-106326.065333965,2,POWER,2.4945017928671516,-1.7101415544012377e-16,0
1,POLYNOMIAL,12219.300000000005,4.327692307691893,0.4,FRACTIONAL_POWER,360412.57701756153,77.36184144459375,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1646738.2800000003,1895.6553846153613,0.4,FRACTIONAL_POWER,2224228.994402672,423.20989983240355,0.3,FRACTIONAL_POWER,119.21294986319609,6.244591313562405,8,LOG_POLYNOMIAL,2273546.9148037806,1.6964957808552716e-07,0.3,FRACTIONAL_POWER,2.4283992611689618,0.630043098477286,0
1,POLYNOMIAL,12458.84379546518,4.737629039080723,1,POLYNOMIAL,363068.7758182356,385.2455854011281,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,2758215.5811243965,1.5996753553096817e-11,1,POLYNOMIAL,2251872.9543447522,1718.5734837114571,1,LOG_POLYNOMIAL,124.34207825647498,0.004043316038765555,8,POLYNOMIAL,4151101.2326600994,1.7656973514832516e-11,8,POLYNOMIAL,1.728809828108828,8.167375593862732e-18,0
5,POLYNOMIAL,12366.794573942834,-8.393114745253344e-06,0.9,FRACTIONAL_POWER,360947.3656264868,20.692072837721874,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,POLYNOMIAL,1744730.4963507098,-112.72405588556909,0.9,FRACTIONAL_POWER,2227406.874717002,108.46825592861576,0,LOG_POLYNOMIAL,120.8763242627267,-0.21400313875616075,2,POLYNOMIAL,2382552.6869194303,-209.3884475992364,3,POLYNOMIAL,2.3919360867959414,-1.3996706933950524e-05,0
1,LOG_POLYNOMIAL,12346.654846599859,5.991655842908096e-10,0,LOG_POLYNOMIAL,363286.5489425206,337.1302231363027,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1700533.8073503627,2149.746130339186,0,LOG_POLYNOMIAL,2242621.615966593,1723.7338617916294,2,POWER,119.36734693877551,-0.6836734693878238,0,LOG_POLYNOMIAL,2355168.749642111,2005.4718703815079,1,LOG_POLYNOMIAL,2.5313081514145686,-7.489140488832413e-12,1
1,POLYNOMIAL,12044.026331661275,0.3393376317217441,1,POLYNOMIAL,353044.380974098,7.248681045618958,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1666673.5966515802,15044.855441567664,1,POLYNOMIAL,2187114.672594156,29.00134757783139,8,POLYNOMIAL,122.07426245288767,-1.015459101375547e-16,0.9,FRACTIONAL_POWER,2349940.6148685366,37303.34601394408,0.1,FRACTIONAL_POWER,2.387157300652376,2.595136177074345,0
2,POLYNOMIAL,12103.89125337123,0.009244510494148851,1,POLYNOMIAL,353107.37401680235,122.56749266688546,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1628026.9157205587,5963.18891302403,1,POLYNOMIAL,2187683.968477792,651.8826773731995,0.2,FRACTIONAL_POWER,122.12426035453655,-10.622485088781628,6,LOG_POLYNOMIAL,2294023.4658343433,-7.876449437433003e-09,5,POLYNOMIAL,2.350103479259925,2.070648537945824e-11,0
2,LOG_POLYNOMIAL,12118.846677023112,0.0012578171118491433,1,POLYNOMIAL,353643.94523123675,24.458911810538755,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1657337.149399578,-231.7059056293207,1,POLYNOMIAL,2189929.6684354916,110.22214243317788,0.5,FRACTIONAL_POWER,122.61717234107245,4.7120744195639,0.7,FRACTIONAL_POWER,2288314.016005312,-122933.16876494787,6,POLYNOMIAL,2.3488495313998268,2.0948363141583483e-13,0
0.7,FRACTIONAL_POWER,12148.319712028573,-153.85097480778262,1,POLYNOMIAL,353255.5118367348,131.89286914765572,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.6,FRACTIONAL_POWER,1708361.4464244582,-140771.547483072,1,POLYNOMIAL,2188051.9395918366,638.0651140456087,1.5,POWER,123.20834590808032,8.27400266946886e-10,0.5,FRACTIONAL_POWER,2441062.401337902,-355251.06689511955,1,POLYNOMIAL,2.32926530612245,0.0024993997599039304,0
1,POLYNOMIAL,12177.45090448897,2.8190654284049237,1,POLYNOMIAL,353139.31312892505,323.0565314808909,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1635311.0153738903,637.9561710053794,1,POLYNOMIAL,2187554.7634589854,1493.737403585886,4,POWER,122.8571428571429,-4.222653972519082e-13,1,POLYNOMIAL,2323169.266274011,136.99578762047264,2,POLYNOMIAL,2.5423220926946892,1.9750724024473351e-07,0
1,POLYNOMIAL,12524.571428571431,8.136806722688963,2,POLYNOMIAL,359214.20835989865,10.767654793361984,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1673591.8653061227,1686.0452821128367,2,POLYNOMIAL,2223997.1490838663,42.38351883067335,2,POWER,119.2308422624993,1.0915210402343006e-15,2,POWER,2326776.874727631,-7.304856114734988e-11,0.7,FRACTIONAL_POWER,2.4197314506315384,0.17718320393932993,0
1,LOG_POLYNOMIAL,12402.199776303714,0.4517476421379138,1,POLYNOMIAL,355320.9927313195,329.47795419193307,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1724605.2158437073,-93825.98451302924,1,POLYNOMIAL,2201647.7501740153,1598.4472176326217,0.9,FRACTIONAL_POWER,128.32989295196336,-1.371129544118888,3,LOG_POLYNOMIAL,2442711.1423788914,-0.011719365662779218,2,POLYNOMIAL,2.4416922064269198,2.9759780871650077e-05,0
0.9,FRACTIONAL_POWER,12163.249698819185,98.90060871253928,0.9,FRACTIONAL_POWER,354576.17014723836,-80.80149939284337,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,1640474.7968944025,-77826.09689333967,0.9,FRACTIONAL_POWER,2197271.8579837955,-377.61638312036297,0.4,FRACTIONAL_POWER,121.35458260550543,2.4262698180869786,0.9,FRACTIONAL_POWER,2265197.7861967706,64619.07002118391,1,FACTORIAL,2.4267737082989806,-3.7155224935613856e-17,0
0.3,FRACTIONAL_POWER,12387.209617492912,-404.78870750654227,1,POLYNOMIAL,356137.61142857134,35.096806722687056,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,POWER,1694015.3624101728,3.413486359852056e-11,1,POLYNOMIAL,2206712.657959183,156.9326290516031,0.8,FRACTIONAL_POWER,120.79135394315045,1.358095093999686,0.8,FRACTIONAL_POWER,2341956.890476394,-89912.16422422492,0.9,FRACTIONAL_POWER,2.2759371837770916,0.22037362402489177,0
0.1,FRACTIONAL_POWER,12331.848596427448,678.8447684130001,1,POLYNOMIAL,355502.49522120046,33.05927186723988,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,1651254.1689232758,42.07406291447177,1,POLYNOMIAL,2202565.4787475048,152.90326374440454,8,POLYNOMIAL,122.06215659944371,-1.0856149816786176e-16,2,POLYNOMIAL,2275373.9747009384,3.1961010551642137,1,LOG_POLYNOMIAL,2.463465331218291,-0.0003141211422214209,0
1,POLYNOMIAL,12336.884897959184,6.425690276110379,2,POLYNOMIAL,356569.63177119027,3.712438239731837,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1663752.0313751232,5165.2352765203705,2,POLYNOMIAL,2208469.962115299,14.57809887559841,0.5,FRACTIONAL_POWER,121.19791579174701,-2.8957895873504165,7,LOG_POLYNOMIAL,2307075.00168028,1.2988224624156952e-08,3,LOG_POLYNOMIAL,2.425334977592836,-1.7264608058761812e-07,0
0.1,FRACTIONAL_POWER,12335.013930989768,-1452.1344726965024,2,LOG_POLYNOMIAL,360922.586941576,-0.003613521782679869,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.2,FRACTIONAL_POWER,1671426.2505354637,-106337.05354638529,2,POLYNOMIAL,2227097.9255450224,-0.09540970598850564,6,POLYNOMIAL,121.19618151370003,-4.910030570950215e-09,4,POWER,2283232.1589629943,6.923663370968852e-11,4,POWER,2.452823662103064,-2.202182120502826e-16,0
3,LOG_POLYNOMIAL,12327.031670039629,3.1053267232670355e-05,1,POLYNOMIAL,355468.95755102043,256.61186074429656,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,1679045.7350841602,-42358.29310977245,1,POLYNOMIAL,2202038.6604081634,1175.1913565426016,2,POLYNOMIAL,119.36033963950537,-0.00027995298719327855,0.7,FRACTIONAL_POWER,2373794.0442704745,-89741.66455269241,2,LOG_POLYNOMIAL,2.3928775368867927,1.2492052281697955e-05,0
1,LOG_POLYNOMIAL,12337.849296391498,-2.572575171903253e-06,0,LOG_POLYNOMIAL,355804.22213298845,13.057925001017882,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,LOG_POLYNOMIAL,1678333.3091934246,-1.640204152100384e-09,0,LOG_POLYNOMIAL,2205025.5863341736,63.041734837972044,0,LOG_POLYNOMIAL,119.69434502552255,0.034373228925172264,2,LOG_POLYNOMIAL,2307721.208324623,-3.6171319011855124e-09,2,LOG_POLYNOMIAL,2.33557793329525,7.32646312174334e-15,1
1,LOG_POLYNOMIAL,12654.013429066243,0.520557182663124,1,POLYNOMIAL,361042.7283124041,278.72794257488397,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1696173.985304072,1580.2861794467772,1,POLYNOMIAL,2237901.041510954,1652.3938122560019,0,LOG_POLYNOMIAL,123.2767438761449,0.3421819188932257,0,LOG_POLYNOMIAL,2289486.5442346185,32855.36813885858,8,POLYNOMIAL,2.4465982630525662,2.4885356404478887e-17,0
0.9,FRACTIONAL_POWER,12586.060915912898,-47.08872582812224,0.9,FRACTIONAL_POWER,362452.7498606564,-1613.6701736559762,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1709728.8376258812,51805.988932700275,0.9,FRACTIONAL_POWER,2246807.671273405,-8775.401995934199,8,POLYNOMIAL,124.12892501828966,1.6980978818445914e-16,0.9,FRACTIONAL_POWER,2346320.0796377943,111447.11122881537,0.9,FRACTIONAL_POWER,2.493993077979046,-0.3377138925654638,0
0,LOG_POLYNOMIAL,12294.804176802238,86.1867229322134,1,POLYNOMIAL,360654.073618565,176.45194684995806,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,3,POLYNOMIAL,1711246.4526037055,0.10590860399020753,1,POLYNOMIAL,2234055.502760067,995.015538583217,1,LOG_POLYNOMIAL,120.95327040168762,0.001575341027761885,8,POLYNOMIAL,2317842.6496727355,1.7123502772322877e-11,8,POLYNOMIAL,2.4756653582027313,-4.3071532112803e-17,0
1,LOG_POLYNOMIAL,12666.771750875712,0.20328694005872466,1,POLYNOMIAL,362687.48141631234,25.628520265644255,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,1733397.4140285621,-40.68528197691148,0,LOG_POLYNOMIAL,2240973.987339525,2383.21911289751,6,LOG_POLYNOMIAL,123.1730259025368,1.3696718600381017e-13,1,POLYNOMIAL,2356995.1962366495,-455.858781220526,1,LOG_POLYNOMIAL,2.3387192490726534,0.00024329240026414606,0
4,POWER,12603.036115570738,1.3728825458560693e-13,2.5,POWER,364965.69423460535,-1.5777819829702675e-09,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.4,FRACTIONAL_POWER,1741978.402108702,-55074.079082538505,0.6,FRACTIONAL_POWER,2259021.5025568325,-121.04295800648441,4,POWER,124.43591107982814,-1.930307244516459e-15,3,POWER,2374244.7959171473,-5.689277311407013e-08,10,POLYNOMIAL,2.398528868152617,3.463288020966842e-15,0
1,POLYNOMIAL,12391.416091602716,5.282365221856913,1,POLYNOMIAL,362938.1285784705,438.82149983065364,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,2723708.7721939483,129.15575747567186,1,POLYNOMIAL,2251123.650857577,1941.876632195561,1,LOG_POLYNOMIAL,125.1199427319971,0.002970435828535487,0.9,FRACTIONAL_POWER,4142655.9505993677,192855.55301098563,2,POLYNOMIAL,1.7275238892892746,2.540054393710824e-06,0
0,LOG_POLYNOMIAL,12328.183649386987,33.74821279771913,1,POLYNOMIAL,357857.7915091578,52.6754996169951,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1623947.740773159,18884.976689749885,1,POLYNOMIAL,2217033.296178733,239.1428192976177,1,LOG_POLYNOMIAL,120.32420017871833,0.0005258673361844777,0,LOG_POLYNOMIAL,2215782.371852681,33008.58382570237,0.6,FRACTIONAL_POWER,2.398546641162362,0.31217913800738084,0
3,POLYNOMIAL,12565.278531309978,0.02109121235676159,2,POLYNOMIAL,362027.34090909094,2.215612648221495,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,POLYNOMIAL,1693521.5494894674,0.7925743452067738,2,POLYNOMIAL,2244312.4235139866,12.759094709637923,3,LOG_POLYNOMIAL,123.60868207467611,-1.893943024396049e-05,3,LOG_POLYNOMIAL,2296269.3474116987,4.53311351505159,2,POWER,2.4430929212477723,-5.070404011988166e-08,0
0,LOG_POLYNOMIAL,12560.973482476214,31.0982988998493,1,POLYNOMIAL,362686.45802172885,25.615793248122948,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1671371.7484494145,9437.988989438763,0,LOG_POLYNOMIAL,2240963.1141315033,2382.811011251126,8,POLYNOMIAL,123.51140260585073,-1.3455264629602055e-16,0,LOG_POLYNOMIAL,2277045.6710210997,10776.865519779809,0.6,FRACTIONAL_POWER,2.393512567669576,0.42066305762259043,0
1,POLYNOMIAL,12332.610893048552,1.8291050497009114,1,POLYNOMIAL,355479.0110607586,661.083894522702,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1658881.8977238692,1359.0397229633422,1,POLYNOMIAL,2202570.1362716523,3026.406071213847,0.5,FRACTIONAL_POWER,119.46938777337319,-2.938774534681908,1,POLYNOMIAL,2368452.7180206506,391.4317866872317,1,LOG_POLYNOMIAL,2.428295358970493,0.00011118021256337156,0
0,LOG_POLYNOMIAL,12468.712285533755,79.52288439196346,1,POLYNOMIAL,362241.7151772329,2168.8841427982193,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,2538436.233319712,10748.23803839039,1,POLYNOMIAL,2244026.966555829,9932.517261978617,0.2,FRACTIONAL_POWER,122.29028819524571,-26.4691668589696,0,LOG_POLYNOMIAL,3003274.406057271,273198.8086442741,0,LOG_POLYNOMIAL,1.2698319761812424,0.1161232830623611,0
0,LOG_POLYNOMIAL,12511.450381045672,35.424004894695216,1,POLYNOMIAL,361252.9446975709,91.00550384704007,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1763906.1587242493,-76827.51949159618,1,POLYNOMIAL,2240038.6366622606,407.9992670479604,3,LOG_POLYNOMIAL,124.95668108378375,-4.8696687697360226e-08,8,POLYNOMIAL,2437187.300977003,-9.085489714665694e-12,0.9,FRACTIONAL_POWER,2.5121443884847205,-0.3393111024335083,0
1,POLYNOMIAL,12136.89372434967,3.9153593692588573,1,POLYNOMIAL,352945.0831646665,195.33620222577778,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,LOG_POLYNOMIAL,1656301.109735631,1.360115860285891,1,POLYNOMIAL,2186333.0161014707,1015.1216293188497,7,LOG_POLYNOMIAL,122.68359668278231,6.908460422594335e-16,4,POLYNOMIAL,2383717.1393728936,0.0009001042751256202,2,POLYNOMIAL,2.448920840530745,-2.3230837622864095e-05,0
10,LOG_POLYNOMIAL,12201.013778079234,6.637557663450567e-12,1,LOG_POLYNOMIAL,354510.43823581503,1.1611754981403084,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,9,POLYNOMIAL,1690119.8769888445,-3.9447486291022724e-07,1,LOG_POLYNOMIAL,2196985.217513685,5.625825426607038,0.9,FRACTIONAL_POWER,119.8544337860117,0.9962144242118166,10,LOG_POLYNOMIAL,2339246.259275327,-8.786961868099246e-09,8,LOG_POLYNOMIAL,2.1580024378150293,9.246482120152115e-12,0
1,POLYNOMIAL,12505.083396528491,4.113086834696312,1,POLYNOMIAL,357943.8877294725,246.79152879902608,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1685573.4715205012,670.2460711614959,1,POLYNOMIAL,2216650.097674242,1370.8037250251396,0.8,FRACTIONAL_POWER,121.44479914134078,-2.3579806807018797,0.6,FRACTIONAL_POWER,2316377.3063332797,90419.92889174346,6,POLYNOMIAL,2.4252488471787577,1.8725497897583037e-13,0
0.1,FRACTIONAL_POWER,4057.4190081634692,-566.5536735609478,1,POLYNOMIAL,45285.778775510196,135.6776950780313,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,314018.7139832955,963938.7075170637,1,POLYNOMIAL,196208.8008163266,657.563889555819,0.5,FRACTIONAL_POWER,52.85217772465671,1.3911137671651521,0.2,FRACTIONAL_POWER,943431.8468161357,1254302.636772857,0.1,FRACTIONAL_POWER,0.8273390696314299,-3.3925813341434665,0
1,POLYNOMIAL,4074.456570487108,4.049684871630917,1,POLYNOMIAL,45169.17670054341,327.9528884833737,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,306194.5035951599,685.0945490277192,1,POLYNOMIAL,195714.8584997616,1551.1225180997528,2,POLYNOMIAL,52.586228806521085,3.3684577112900677e-06,1,POLYNOMIAL,970626.1383328858,135.8394497562378,1,POLYNOMIAL,0.8456628241393789,0.000524653365586619,0
1,POLYNOMIAL,4098.154641486051,0.26923994743000185,1,POLYNOMIAL,45359.16457014289,278.3728559454764,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,310517.45614650816,466.05820537876866,1,POLYNOMIAL,196355.96780979674,1268.364209812014,1,LOG_POLYNOMIAL,52.86318836132775,0.00021531908018461335,1,LOG_POLYNOMIAL,937432.9214436823,7.708920297183087,1,POLYNOMIAL,0.8210628500409418,0.00035466011351357546,0
0.1,FRACTIONAL_POWER,12251.482744481118,1457.3824917496997,0.4,FRACTIONAL_POWER,357296.04055252473,77.97928032522816,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,1654174.8591181692,320899.6984120797,0.4,FRACTIONAL_POWER,2210112.5507584247,420.34655911550976,0.1,FRACTIONAL_POWER,121.99584070138233,9.935842188982956,0.4,FRACTIONAL_POWER,2276708.4047789704,300301.32082240464,0.3,FRACTIONAL_POWER,2.3420317180216492,1.1648164487372359,0
1,POLYNOMIAL,3798.254567177449,5.5234992567483,1,POLYNOMIAL,45405.50960382741,538.0993681761807,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,445243.87211044,271.7117380743542,1,POLYNOMIAL,197065.8829844465,2589.155078279757,2,POLYNOMIAL,52.48412376022235,0.00025648228031863055,2,POLYNOMIAL,1428918.3990559604,17.255842391635483,2,POLYNOMIAL,0.5366044968020065,8.569276171266671e-06,0
2,POWER,12543.489795918365,14.255102040806687,2,POWER,361098.57142857136,-88.78571428597148,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,POWER,1738790.4285714286,-18464.714285714566,2,POWER,2237845.6122448985,-458.806122448705,2,POWER,123.44897959183673,-0.22448979591838453,2,POWER,2400830.0612244904,-41085.03061224475,1,LOG_POLYNOMIAL,2.334100960210319,5.666043376101942e-12,1
0.9,FRACTIONAL_POWER,12664.27345098936,-158.47962417932007,1,POLYNOMIAL,361914.4021497051,100.80163635135452,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1872607.0335184769,-52041.29074193103,1,POLYNOMIAL,2243973.4534994625,454.05010996675423,0.1,FRACTIONAL_POWER,123.57124982470403,-15.468663228502102,0.9,FRACTIONAL_POWER,2625076.2048381604,-157582.31263481043,0.8,FRACTIONAL_POWER,2.2310230070872454,-1.3145176597609323,0
1,LOG_POLYNOMIAL,12401.166714293191,0.5568104730187026,1,POLYNOMIAL,348393.8528407544,824.4669156418655,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,1653156.5648522975,2020.850676268355,1,POLYNOMIAL,2162781.2101013516,3974.3250467954254,4,POLYNOMIAL,120.31764249823748,1.760147131971793e-12,1,POLYNOMIAL,2310797.486607101,698.2594564075425,1,POLYNOMIAL,2.2330378691860537,0.0016838569073515997,0
1,POLYNOMIAL,12506.691286349991,3.158910708716668,1,POLYNOMIAL,359128.66179628804,156.79684533610154,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,LOG_POLYNOMIAL,1712931.2404498071,1.1976108779784727,1,POLYNOMIAL,2227765.8336821636,828.3247964381443,0.9,FRACTIONAL_POWER,124.33126117625241,1.3589467484360915,2,LOG_POLYNOMIAL,2428989.75009187,0.9340015242816884,4,LOG_POLYNOMIAL,2.5324879255623145,-5.711723187090912e-10,0
1,FACTORIAL,12382.267276017908,-5.881833219845526e-14,2,LOG_POLYNOMIAL,358504.7683982327,0.019355683442952545,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,1674405.3263652655,2870605.128826837,4,POWER,2224284.6591470907,2.7627031417034816e-09,0.1,FRACTIONAL_POWER,124.29316636298654,15.50704919616638,0.1,FRACTIONAL_POWER,2301402.6555193374,4117222.8058672333,0.1,FRACTIONAL_POWER,2.398711232742529,-11.581219704289978,0
0.9,FRACTIONAL_POWER,12629.982608179884,-145.48704132757155,0,LOG_POLYNOMIAL,360829.91463327064,328.697943039356,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,LOG_POLYNOMIAL,1797744.4985695963,-8.233750945893215e-07,0,LOG_POLYNOMIAL,2238872.1536280853,1500.6458361538669,1,LOG_POLYNOMIAL,124.63766389329871,-0.0008021811414679583,8,POLYNOMIAL,2468572.159176298,-7.894513287076956e-12,0.6,FRACTIONAL_POWER,2.441797660471251,0.5867914415332933,0
0.9,FRACTIONAL_POWER,12659.289930317616,-146.0299964285466,0,LOG_POLYNOMIAL,361459.60763057217,288.385955033378,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.5,FRACTIONAL_POWER,1713566.3706115282,63160.46942360494,0,LOG_POLYNOMIAL,2241230.277081148,1657.9722374374348,4,POLYNOMIAL,124.5471546135132,1.7729344598724157e-07,0.5,FRACTIONAL_POWER,2331856.787438528,146713.62807359282,2,POWER,2.4327030352025876,2.7748836112033e-16,0
